benchmark,method,role,arm_key,teacher_job,probe_job,ckpt_step,valid_rows,probe,target,action_dim,dim_name,r2,n_train,n_test,source_dir,note
libero_plus,lapa,canonical,lp_lapaft_run12_45344565,45344565,,100000,7228830,mlp,future_action_mean,5,dyaw,0.544286,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_lapaft_lapaft_45344565_ckpt100000,run12: LAPA-initialised teacher + CPB. Probe exists although the paper's SR cell is TBD.
libero_plus,lapa,canonical,lp_lapaft_run12_45344565,45344565,,100000,7228830,mlp,future_action_mean,6,gripper,0.742118,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_lapaft_lapaft_45344565_ckpt100000,run12: LAPA-initialised teacher + CPB. Probe exists although the paper's SR cell is TBD.
libero_plus,lapa,canonical,lp_lapaft_run12_45344565,45344565,,100000,7228830,ridge,current_action,-1,mean,0.437983,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_lapaft_lapaft_45344565_ckpt100000,run12: LAPA-initialised teacher + CPB. Probe exists although the paper's SR cell is TBD.
libero_plus,lapa,canonical,lp_lapaft_run12_45344565,45344565,,100000,7228830,ridge,current_action,0,dx,0.515427,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_lapaft_lapaft_45344565_ckpt100000,run12: LAPA-initialised teacher + CPB. Probe exists although the paper's SR cell is TBD.
libero_plus,lapa,canonical,lp_lapaft_run12_45344565,45344565,,100000,7228830,ridge,current_action,1,dy,0.845412,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_lapaft_lapaft_45344565_ckpt100000,run12: LAPA-initialised teacher + CPB. Probe exists although the paper's SR cell is TBD.
libero_plus,lapa,canonical,lp_lapaft_run12_45344565,45344565,,100000,7228830,ridge,current_action,2,dz,0.775770,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_lapaft_lapaft_45344565_ckpt100000,run12: LAPA-initialised teacher + CPB. Probe exists although the paper's SR cell is TBD.
libero_plus,lapa,canonical,lp_lapaft_run12_45344565,45344565,,100000,7228830,ridge,current_action,3,droll,0.425054,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_lapaft_lapaft_45344565_ckpt100000,run12: LAPA-initialised teacher + CPB. Probe exists although the paper's SR cell is TBD.
libero_plus,lapa,canonical,lp_lapaft_run12_45344565,45344565,,100000,7228830,ridge,current_action,4,dpitch,0.137963,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_lapaft_lapaft_45344565_ckpt100000,run12: LAPA-initialised teacher + CPB. Probe exists although the paper's SR cell is TBD.
libero_plus,lapa,canonical,lp_lapaft_run12_45344565,45344565,,100000,7228830,ridge,current_action,5,dyaw,0.116250,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_lapaft_lapaft_45344565_ckpt100000,run12: LAPA-initialised teacher + CPB. Probe exists although the paper's SR cell is TBD.
libero_plus,lapa,canonical,lp_lapaft_run12_45344565,45344565,,100000,7228830,ridge,current_action,6,gripper,0.250004,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_lapaft_lapaft_45344565_ckpt100000,run12: LAPA-initialised teacher + CPB. Probe exists although the paper's SR cell is TBD.
libero_plus,lapa,canonical,lp_lapaft_run12_45344565,45344565,,100000,7228830,ridge,future_action_mean,-1,mean,0.397089,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_lapaft_lapaft_45344565_ckpt100000,run12: LAPA-initialised teacher + CPB. Probe exists although the paper's SR cell is TBD.
libero_plus,lapa,canonical,lp_lapaft_run12_45344565,45344565,,100000,7228830,ridge,future_action_mean,0,dx,0.426591,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_lapaft_lapaft_45344565_ckpt100000,run12: LAPA-initialised teacher + CPB. Probe exists although the paper's SR cell is TBD.
libero_plus,lapa,canonical,lp_lapaft_run12_45344565,45344565,,100000,7228830,ridge,future_action_mean,1,dy,0.780753,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_lapaft_lapaft_45344565_ckpt100000,run12: LAPA-initialised teacher + CPB. Probe exists although the paper's SR cell is TBD.
libero_plus,lapa,canonical,lp_lapaft_run12_45344565,45344565,,100000,7228830,ridge,future_action_mean,2,dz,0.777619,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_lapaft_lapaft_45344565_ckpt100000,run12: LAPA-initialised teacher + CPB. Probe exists although the paper's SR cell is TBD.
libero_plus,lapa,canonical,lp_lapaft_run12_45344565,45344565,,100000,7228830,ridge,future_action_mean,3,droll,0.336525,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_lapaft_lapaft_45344565_ckpt100000,run12: LAPA-initialised teacher + CPB. Probe exists although the paper's SR cell is TBD.
libero_plus,lapa,canonical,lp_lapaft_run12_45344565,45344565,,100000,7228830,ridge,future_action_mean,4,dpitch,0.101619,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_lapaft_lapaft_45344565_ckpt100000,run12: LAPA-initialised teacher + CPB. Probe exists although the paper's SR cell is TBD.
libero_plus,lapa,canonical,lp_lapaft_run12_45344565,45344565,,100000,7228830,ridge,future_action_mean,5,dyaw,0.110199,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_lapaft_lapaft_45344565_ckpt100000,run12: LAPA-initialised teacher + CPB. Probe exists although the paper's SR cell is TBD.
libero_plus,lapa,canonical,lp_lapaft_run12_45344565,45344565,,100000,7228830,ridge,future_action_mean,6,gripper,0.246318,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_lapaft_lapaft_45344565_ckpt100000,run12: LAPA-initialised teacher + CPB. Probe exists although the paper's SR cell is TBD.
mimicgen,ours_single,canonical,mg_single2f_armA_43611696,43611696,43630772,70000,3119561,mlp,current_action,-1,mean,0.499947,2180590,623933,probe_analysis/gate_2f_single_ckpt070000,"arm A: 2-frame ([5]) single-view teacher, seed 1000. The reference every MimicGen baseline (CLAM, LAOF, DINO, LAPA) was built from; Table I row `1v {0,5}`."
mimicgen,ours_single,canonical,mg_single2f_armA_43611696,43611696,43630772,70000,3119561,mlp,current_action,0,dx,0.603822,2180590,623933,probe_analysis/gate_2f_single_ckpt070000,"arm A: 2-frame ([5]) single-view teacher, seed 1000. The reference every MimicGen baseline (CLAM, LAOF, DINO, LAPA) was built from; Table I row `1v {0,5}`."
mimicgen,ours_single,canonical,mg_single2f_armA_43611696,43611696,43630772,70000,3119561,mlp,current_action,1,dy,0.869095,2180590,623933,probe_analysis/gate_2f_single_ckpt070000,"arm A: 2-frame ([5]) single-view teacher, seed 1000. The reference every MimicGen baseline (CLAM, LAOF, DINO, LAPA) was built from; Table I row `1v {0,5}`."
mimicgen,ours_single,canonical,mg_single2f_armA_43611696,43611696,43630772,70000,3119561,mlp,current_action,2,dz,0.799139,2180590,623933,probe_analysis/gate_2f_single_ckpt070000,"arm A: 2-frame ([5]) single-view teacher, seed 1000. The reference every MimicGen baseline (CLAM, LAOF, DINO, LAPA) was built from; Table I row `1v {0,5}`."
mimicgen,ours_single,canonical,mg_single2f_armA_43611696,43611696,43630772,70000,3119561,mlp,current_action,3,droll,0.222881,2180590,623933,probe_analysis/gate_2f_single_ckpt070000,"arm A: 2-frame ([5]) single-view teacher, seed 1000. The reference every MimicGen baseline (CLAM, LAOF, DINO, LAPA) was built from; Table I row `1v {0,5}`."
mimicgen,ours_single,canonical,mg_single2f_armA_43611696,43611696,43630772,70000,3119561,mlp,current_action,4,dpitch,0.232543,2180590,623933,probe_analysis/gate_2f_single_ckpt070000,"arm A: 2-frame ([5]) single-view teacher, seed 1000. The reference every MimicGen baseline (CLAM, LAOF, DINO, LAPA) was built from; Table I row `1v {0,5}`."
mimicgen,ours_single,canonical,mg_single2f_armA_43611696,43611696,43630772,70000,3119561,mlp,current_action,5,dyaw,0.311994,2180590,623933,probe_analysis/gate_2f_single_ckpt070000,"arm A: 2-frame ([5]) single-view teacher, seed 1000. The reference every MimicGen baseline (CLAM, LAOF, DINO, LAPA) was built from; Table I row `1v {0,5}`."
mimicgen,ours_single,canonical,mg_single2f_armA_43611696,43611696,43630772,70000,3119561,mlp,current_action,6,gripper,0.460158,2180590,623933,probe_analysis/gate_2f_single_ckpt070000,"arm A: 2-frame ([5]) single-view teacher, seed 1000. The reference every MimicGen baseline (CLAM, LAOF, DINO, LAPA) was built from; Table I row `1v {0,5}`."
mimicgen,ours_single,canonical,mg_single2f_armA_43611696,43611696,43630772,70000,3119561,mlp,future_action_mean,-1,mean,0.475261,2180590,623933,probe_analysis/gate_2f_single_ckpt070000,"arm A: 2-frame ([5]) single-view teacher, seed 1000. The reference every MimicGen baseline (CLAM, LAOF, DINO, LAPA) was built from; Table I row `1v {0,5}`."
mimicgen,ours_single,canonical,mg_single2f_armA_43611696,43611696,43630772,70000,3119561,mlp,future_action_mean,0,dx,0.482506,2180590,623933,probe_analysis/gate_2f_single_ckpt070000,"arm A: 2-frame ([5]) single-view teacher, seed 1000. The reference every MimicGen baseline (CLAM, LAOF, DINO, LAPA) was built from; Table I row `1v {0,5}`."
mimicgen,ours_single,canonical,mg_single2f_armA_43611696,43611696,43630772,70000,3119561,mlp,future_action_mean,1,dy,0.804345,2180590,623933,probe_analysis/gate_2f_single_ckpt070000,"arm A: 2-frame ([5]) single-view teacher, seed 1000. The reference every MimicGen baseline (CLAM, LAOF, DINO, LAPA) was built from; Table I row `1v {0,5}`."
mimicgen,ours_single,canonical,mg_single2f_armA_43611696,43611696,43630772,70000,3119561,mlp,future_action_mean,2,dz,0.799408,2180590,623933,probe_analysis/gate_2f_single_ckpt070000,"arm A: 2-frame ([5]) single-view teacher, seed 1000. The reference every MimicGen baseline (CLAM, LAOF, DINO, LAPA) was built from; Table I row `1v {0,5}`."
mimicgen,ours_single,canonical,mg_single2f_armA_43611696,43611696,43630772,70000,3119561,mlp,future_action_mean,3,droll,0.213261,2180590,623933,probe_analysis/gate_2f_single_ckpt070000,"arm A: 2-frame ([5]) single-view teacher, seed 1000. The reference every MimicGen baseline (CLAM, LAOF, DINO, LAPA) was built from; Table I row `1v {0,5}`."
mimicgen,ours_single,canonical,mg_single2f_armA_43611696,43611696,43630772,70000,3119561,mlp,future_action_mean,4,dpitch,0.237709,2180590,623933,probe_analysis/gate_2f_single_ckpt070000,"arm A: 2-frame ([5]) single-view teacher, seed 1000. The reference every MimicGen baseline (CLAM, LAOF, DINO, LAPA) was built from; Table I row `1v {0,5}`."
mimicgen,ours_single,canonical,mg_single2f_armA_43611696,43611696,43630772,70000,3119561,mlp,future_action_mean,5,dyaw,0.313794,2180590,623933,probe_analysis/gate_2f_single_ckpt070000,"arm A: 2-frame ([5]) single-view teacher, seed 1000. The reference every MimicGen baseline (CLAM, LAOF, DINO, LAPA) was built from; Table I row `1v {0,5}`."
mimicgen,ours_single,canonical,mg_single2f_armA_43611696,43611696,43630772,70000,3119561,mlp,future_action_mean,6,gripper,0.475807,2180590,623933,probe_analysis/gate_2f_single_ckpt070000,"arm A: 2-frame ([5]) single-view teacher, seed 1000. The reference every MimicGen baseline (CLAM, LAOF, DINO, LAPA) was built from; Table I row `1v {0,5}`."
mimicgen,ours_single,canonical,mg_single2f_armA_43611696,43611696,43630772,70000,3119561,ridge,current_action,-1,mean,0.353641,2180590,623933,probe_analysis/gate_2f_single_ckpt070000,"arm A: 2-frame ([5]) single-view teacher, seed 1000. The reference every MimicGen baseline (CLAM, LAOF, DINO, LAPA) was built from; Table I row `1v {0,5}`."
mimicgen,ours_single,canonical,mg_single2f_armA_43611696,43611696,43630772,70000,3119561,ridge,current_action,0,dx,0.418914,2180590,623933,probe_analysis/gate_2f_single_ckpt070000,"arm A: 2-frame ([5]) single-view teacher, seed 1000. The reference every MimicGen baseline (CLAM, LAOF, DINO, LAPA) was built from; Table I row `1v {0,5}`."
mimicgen,ours_single,canonical,mg_single2f_armA_43611696,43611696,43630772,70000,3119561,ridge,current_action,1,dy,0.799650,2180590,623933,probe_analysis/gate_2f_single_ckpt070000,"arm A: 2-frame ([5]) single-view teacher, seed 1000. The reference every MimicGen baseline (CLAM, LAOF, DINO, LAPA) was built from; Table I row `1v {0,5}`."
mimicgen,ours_single,canonical,mg_single2f_armA_43611696,43611696,43630772,70000,3119561,ridge,current_action,2,dz,0.743039,2180590,623933,probe_analysis/gate_2f_single_ckpt070000,"arm A: 2-frame ([5]) single-view teacher, seed 1000. The reference every MimicGen baseline (CLAM, LAOF, DINO, LAPA) was built from; Table I row `1v {0,5}`."
mimicgen,ours_single,canonical,mg_single2f_armA_43611696,43611696,43630772,70000,3119561,ridge,current_action,3,droll,0.157409,2180590,623933,probe_analysis/gate_2f_single_ckpt070000,"arm A: 2-frame ([5]) single-view teacher, seed 1000. The reference every MimicGen baseline (CLAM, LAOF, DINO, LAPA) was built from; Table I row `1v {0,5}`."
mimicgen,ours_single,canonical,mg_single2f_armA_43611696,43611696,43630772,70000,3119561,ridge,current_action,4,dpitch,0.161552,2180590,623933,probe_analysis/gate_2f_single_ckpt070000,"arm A: 2-frame ([5]) single-view teacher, seed 1000. The reference every MimicGen baseline (CLAM, LAOF, DINO, LAPA) was built from; Table I row `1v {0,5}`."
mimicgen,ours_single,canonical,mg_single2f_armA_43611696,43611696,43630772,70000,3119561,ridge,current_action,5,dyaw,0.095462,2180590,623933,probe_analysis/gate_2f_single_ckpt070000,"arm A: 2-frame ([5]) single-view teacher, seed 1000. The reference every MimicGen baseline (CLAM, LAOF, DINO, LAPA) was built from; Table I row `1v {0,5}`."
mimicgen,ours_single,canonical,mg_single2f_armA_43611696,43611696,43630772,70000,3119561,ridge,current_action,6,gripper,0.099460,2180590,623933,probe_analysis/gate_2f_single_ckpt070000,"arm A: 2-frame ([5]) single-view teacher, seed 1000. The reference every MimicGen baseline (CLAM, LAOF, DINO, LAPA) was built from; Table I row `1v {0,5}`."
mimicgen,ours_single,canonical,mg_single2f_armA_43611696,43611696,43630772,70000,3119561,ridge,future_action_mean,-1,mean,0.306312,2180590,623933,probe_analysis/gate_2f_single_ckpt070000,"arm A: 2-frame ([5]) single-view teacher, seed 1000. The reference every MimicGen baseline (CLAM, LAOF, DINO, LAPA) was built from; Table I row `1v {0,5}`."
mimicgen,ours_single,canonical,mg_single2f_armA_43611696,43611696,43630772,70000,3119561,ridge,future_action_mean,0,dx,0.253242,2180590,623933,probe_analysis/gate_2f_single_ckpt070000,"arm A: 2-frame ([5]) single-view teacher, seed 1000. The reference every MimicGen baseline (CLAM, LAOF, DINO, LAPA) was built from; Table I row `1v {0,5}`."
mimicgen,ours_single,canonical,mg_single2f_armA_43611696,43611696,43630772,70000,3119561,ridge,future_action_mean,1,dy,0.700438,2180590,623933,probe_analysis/gate_2f_single_ckpt070000,"arm A: 2-frame ([5]) single-view teacher, seed 1000. The reference every MimicGen baseline (CLAM, LAOF, DINO, LAPA) was built from; Table I row `1v {0,5}`."
mimicgen,ours_single,canonical,mg_single2f_armA_43611696,43611696,43630772,70000,3119561,ridge,future_action_mean,2,dz,0.723404,2180590,623933,probe_analysis/gate_2f_single_ckpt070000,"arm A: 2-frame ([5]) single-view teacher, seed 1000. The reference every MimicGen baseline (CLAM, LAOF, DINO, LAPA) was built from; Table I row `1v {0,5}`."
mimicgen,ours_single,canonical,mg_single2f_armA_43611696,43611696,43630772,70000,3119561,ridge,future_action_mean,3,droll,0.134517,2180590,623933,probe_analysis/gate_2f_single_ckpt070000,"arm A: 2-frame ([5]) single-view teacher, seed 1000. The reference every MimicGen baseline (CLAM, LAOF, DINO, LAPA) was built from; Table I row `1v {0,5}`."
mimicgen,ours_single,canonical,mg_single2f_armA_43611696,43611696,43630772,70000,3119561,ridge,future_action_mean,4,dpitch,0.130957,2180590,623933,probe_analysis/gate_2f_single_ckpt070000,"arm A: 2-frame ([5]) single-view teacher, seed 1000. The reference every MimicGen baseline (CLAM, LAOF, DINO, LAPA) was built from; Table I row `1v {0,5}`."
mimicgen,ours_single,canonical,mg_single2f_armA_43611696,43611696,43630772,70000,3119561,ridge,future_action_mean,5,dyaw,0.095062,2180590,623933,probe_analysis/gate_2f_single_ckpt070000,"arm A: 2-frame ([5]) single-view teacher, seed 1000. The reference every MimicGen baseline (CLAM, LAOF, DINO, LAPA) was built from; Table I row `1v {0,5}`."
mimicgen,ours_single,canonical,mg_single2f_armA_43611696,43611696,43630772,70000,3119561,ridge,future_action_mean,6,gripper,0.106563,2180590,623933,probe_analysis/gate_2f_single_ckpt070000,"arm A: 2-frame ([5]) single-view teacher, seed 1000. The reference every MimicGen baseline (CLAM, LAOF, DINO, LAPA) was built from; Table I row `1v {0,5}`."
mimicgen,ours_single,alternate,mg_single4f_42572825,42572825,42733520,70000,,mlp,current_action,-1,mean,0.504228,2150630,615373,mimicgen_xemb_probes_20260630/single,"4-frame ([1,5,9]) single-view teacher, seed 1000; Table I row `1v {0,1,5,9}`. Probed on the grafted default-pool export (~3.08M rows), a different row set."
mimicgen,ours_single,alternate,mg_single4f_42572825,42572825,42733520,70000,,mlp,current_action,0,dx,0.586307,2150630,615373,mimicgen_xemb_probes_20260630/single,"4-frame ([1,5,9]) single-view teacher, seed 1000; Table I row `1v {0,1,5,9}`. Probed on the grafted default-pool export (~3.08M rows), a different row set."
mimicgen,ours_single,alternate,mg_single4f_42572825,42572825,42733520,70000,,mlp,current_action,1,dy,0.871801,2150630,615373,mimicgen_xemb_probes_20260630/single,"4-frame ([1,5,9]) single-view teacher, seed 1000; Table I row `1v {0,1,5,9}`. Probed on the grafted default-pool export (~3.08M rows), a different row set."
mimicgen,ours_single,alternate,mg_single4f_42572825,42572825,42733520,70000,,mlp,current_action,2,dz,0.804979,2150630,615373,mimicgen_xemb_probes_20260630/single,"4-frame ([1,5,9]) single-view teacher, seed 1000; Table I row `1v {0,1,5,9}`. Probed on the grafted default-pool export (~3.08M rows), a different row set."
mimicgen,ours_single,alternate,mg_single4f_42572825,42572825,42733520,70000,,mlp,current_action,3,droll,0.215631,2150630,615373,mimicgen_xemb_probes_20260630/single,"4-frame ([1,5,9]) single-view teacher, seed 1000; Table I row `1v {0,1,5,9}`. Probed on the grafted default-pool export (~3.08M rows), a different row set."
mimicgen,ours_single,alternate,mg_single4f_42572825,42572825,42733520,70000,,mlp,current_action,4,dpitch,0.235646,2150630,615373,mimicgen_xemb_probes_20260630/single,"4-frame ([1,5,9]) single-view teacher, seed 1000; Table I row `1v {0,1,5,9}`. Probed on the grafted default-pool export (~3.08M rows), a different row set."
mimicgen,ours_single,alternate,mg_single4f_42572825,42572825,42733520,70000,,mlp,current_action,5,dyaw,0.327571,2150630,615373,mimicgen_xemb_probes_20260630/single,"4-frame ([1,5,9]) single-view teacher, seed 1000; Table I row `1v {0,1,5,9}`. Probed on the grafted default-pool export (~3.08M rows), a different row set."
mimicgen,ours_single,alternate,mg_single4f_42572825,42572825,42733520,70000,,mlp,current_action,6,gripper,0.487660,2150630,615373,mimicgen_xemb_probes_20260630/single,"4-frame ([1,5,9]) single-view teacher, seed 1000; Table I row `1v {0,1,5,9}`. Probed on the grafted default-pool export (~3.08M rows), a different row set."
mimicgen,ours_single,alternate,mg_single4f_42572825,42572825,42733520,70000,,mlp,future_action_mean,-1,mean,0.484227,2150630,615373,mimicgen_xemb_probes_20260630/single,"4-frame ([1,5,9]) single-view teacher, seed 1000; Table I row `1v {0,1,5,9}`. Probed on the grafted default-pool export (~3.08M rows), a different row set."
